ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
123016436,"03/29/2023, 6:40:00 PM","04/21/2023, 10:27:44 PM",LEXINGTON PARK,MD,20653,21600 Block GREAT MILLS RD,ASSAULT - SIMPLE,Assault,Offense Date: 3/29/20023<br>ASSAULT/DOMESTIC
123016331,"03/29/2023, 6:15:00 AM","04/21/2023, 10:27:44 PM",LEXINGTON PARK,MD,20653,46200 Block MAKO WAY,ASSAULT - SIMPLE,Assault,Offense Date: 3/28/20023<br>ASSAULT/DOMESTIC
123014986,"03/22/2023, 2:54:00 AM","04/21/2023, 10:27:42 PM",LEXINGTON PARK,MD,20653,46900 Block CAMEO LN,ASSAULT - SIMPLE,Assault,Offense Date: 3/21/20023<br>ASSAULT/DOMESTIC
123014836,"03/21/2023, 11:51:00 AM","04/21/2023, 10:27:41 PM",CALIFORNIA,MD,20619,45200 Block KEYPORT CT,ASSAULT - SIMPLE,Assault,Offense Date: 3/21/20023<br>ASSAULT/DOMESTIC
123014645,"03/20/2023, 8:25:00 AM","04/21/2023, 10:27:41 PM",CALIFORNIA,MD,20634,45700 Block DEE CT,ASSAULT - SIMPLE,Assault,Offense Date: 3/20/20023<br>ASSAULT/DOMESTIC
123016734,"03/30/2023, 11:50:00 PM","04/21/2023, 10:27:44 PM",BUSHWOOD,MD,20609,22100 Block COLTON POINT RD,ASSAULT - SIMPLE,Assault,Offense Date: 3/30/20023<br>ASSAULT/DOMESTIC
123015819,"03/26/2023, 6:11:00 PM","04/21/2023, 6:24:58 AM",LEXINGTON PARK,MD,20653,21300 Block FOXGLOVE CT,ASSAULT - SIMPLE,Assault,Offense Date: 3/26/20023<br>ASSAULT/DOMESTIC
123015818,"03/26/2023, 5:38:00 PM","04/21/2023, 6:24:58 AM",LEONARDTOWN,MD,20650,41400 Block NORRIS CIR,ASSAULT - SIMPLE,Assault,Offense Date: 3/26/20023<br>ASSAULT/DOMESTIC
123015734,"03/26/2023, 3:02:00 AM","04/21/2023, 6:24:58 AM",CALIFORNIA,MD,20619,45500 Block CATALINA LN,ASSAULT - SIMPLE,Assault,Offense Date: 3/25/20023<br>ASSAULT/DOMESTIC
123014981,"03/17/2023, 1:09:00 AM","04/20/2023, 6:45:34 AM",CALIFORNIA,MD,20619,23700 Block BILL DIXON RD,LARCENY - OTHER,Theft,Offense Date: 3/16/20023<br>THEFT
