ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
123043977,"08/17/2023, 7:00:00 PM","09/23/2023, 5:13:21 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 8/17/20023<br>THEFT
123043832,"08/16/2023, 9:31:00 PM","09/23/2023, 5:13:21 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 8/16/20023<br>THEFT
123044601,"08/05/2023, 7:01:00 AM","09/23/2023, 5:13:23 AM",ABELL,MD,20606,21400 Block ABELL RD,LARCENY - OTHER,Theft,Offense Date: 8/5/20023<br>THEFT
123044300,"08/19/2023, 6:00:00 AM","09/23/2023, 4:58:22 AM",HOLLYWOOD,MD,20636,44600 Block REEDER SANDERS LN,ASSAULT - SIMPLE,Assault,Offense Date: 8/18/20023<br>ASSAULT
123047019,"08/29/2023, 9:55:00 PM","09/23/2023, 4:58:23 AM",LEONARDTOWN,MD,20650,41800 Block BALDRIDGE ST,ASSAULT - SIMPLE,Assault,Offense Date: 8/29/20023<br>ASSAULT/OFFICER
123047417,"08/31/2023, 12:30:00 AM","09/23/2023, 4:58:23 AM",LEONARDTOWN,MD,20650,41800 Block BALDRIDGE ST,ASSAULT - SIMPLE,Assault,Offense Date: 8/30/20023<br>ASSAULT
123051121,"09/15/2023, 2:00:00 AM","09/22/2023, 10:13:11 PM",MECHANICSVILLE,MD,20659,39500 Block JARRELL DR,ASSAULT - SIMPLE,Assault,Offense Date: 9/14/20023<br>ASSAULT/DOMESTIC
123050618,"09/13/2023, 7:10:00 AM","09/22/2023, 10:13:11 PM",MECHANICSVILLE,MD,20659,38500 Block CHELSEA PL,ASSAULT - SIMPLE,Assault,Offense Date: 9/13/20023<br>ASSAULT/DOMESTIC
123043028,"08/12/2023, 4:30:00 AM","09/22/2023, 5:39:38 AM",DAMERON,MD,20628,18500 Block ST JEROMES NECK RD,ASSAULT - SIMPLE,Assault,Offense Date: 8/11/20023<br>ASSAULT/DOMESTIC
123043622,"08/15/2023, 6:10:00 PM","09/21/2023, 9:30:56 PM",CALIFORNIA,MD,20619,23200 Block SCOTCH PINE CT,ASSAULT - SIMPLE,Assault,Offense Date: 8/15/20023<br>ASSAULT/DOMESTIC
123044046,"08/18/2023, 2:50:00 AM","09/21/2023, 9:30:57 PM",CALIFORNIA,MD,20634,45500 Block FRANK HAYDEN LN,ASSAULT - SIMPLE,Assault,Offense Date: 8/17/20023<br>ASSAULT/DOMESTIC
123043140,"08/13/2023, 12:00:00 AM","09/21/2023, 9:30:55 PM",MECHANICSVILLE,MD,20659,26500 Block THREE NOTCH RD,ASSAULT - SIMPLE,Assault,Offense Date: 8/12/20023<br>ASSAULT/DOMESTIC
123043055,"08/12/2023, 7:10:00 AM","09/21/2023, 9:30:55 PM",LEXINGTON PARK,MD,20653,45600 Block OREGON WAY,ASSAULT - SIMPLE,Assault,Offense Date: 8/12/20023<br>ASSAULT
123044462,"08/20/2023, 3:30:00 AM","09/21/2023, 9:30:58 PM",MECHANICSVILLE,MD,20659,29500 Block DOGWOOD CIR,ASSAULT - SIMPLE,Assault,Offense Date: 8/19/20023<br>ASSAULT
123044054,"08/18/2023, 6:00:00 AM","09/21/2023, 9:30:57 PM",HOLLYWOOD,MD,20636,25600 Block JONES WHARF RD,ASSAULT - SIMPLE,Assault,Offense Date: 8/17/20023<br>ASSAULT/DOMESTIC
123044296,"08/19/2023, 5:00:00 AM","09/21/2023, 9:30:57 PM",CHAPTICO,MD,20621,25300 Block HURRY RD,ASSAULT - SIMPLE,Assault,Offense Date: 8/18/20023<br>ASSAULT/DOMESTIC
123043507,"08/15/2023, 4:00:00 AM","09/21/2023, 9:30:55 PM",MECHANICSVILLE,MD,20659,41100 Block QUEEN ARBOR CT,ASSAULT - SIMPLE,Assault,Offense Date: 8/14/20023<br>ASSAULT/DOMESTIC
123042898,"08/11/2023, 11:00:00 AM","09/21/2023, 9:30:54 PM",MECHANICSVILLE,MD,20659,38700 Block SPOUT RUN CT,ASSAULT - SIMPLE,Assault,Offense Date: 8/11/20023<br>ASSAULT/DOMESTIC
123044573,"08/20/2023, 4:49:00 PM","09/21/2023, 9:30:58 PM",CALIFORNIA,MD,20619,45100 Block FIRST COLONY WAY,ASSAULT - SIMPLE,Assault,Offense Date: 8/20/20023<br>ASSAULT/DOMESTIC
