ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
122057672,"11/10/2022, 12:45:00 AM","12/16/2022, 4:03:37 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/9/20022<br>THEFT
122058760,"11/16/2022, 7:20:00 PM","12/16/2022, 4:03:43 AM",CALIFORNIA,MD,20653,46200 Block LEXINGTON VILLAGE WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/16/20022<br>THEFT
122058246,"11/13/2022, 1:00:00 PM","12/16/2022, 4:03:41 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/13/20022<br>THEFT
122057939,"11/11/2022, 6:00:00 PM","12/16/2022, 4:03:39 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/11/20022<br>THEFT
122058574,"11/15/2022, 3:50:00 AM","12/16/2022, 4:03:43 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/14/20022<br>THEFT
122058503,"11/15/2022, 12:40:00 AM","12/16/2022, 4:03:42 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/14/20022<br>THEFT
122059813,"11/22/2022, 4:30:00 PM","12/16/2022, 4:03:49 AM",LEXINGTON PARK,MD,20653,21600 Block GREAT MILLS RD,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/22/20022<br>THEFT
122061040,"11/28/2022, 8:20:00 PM","12/16/2022, 4:03:53 AM",HOLLYWOOD,MD,20636,23700 Block MERVELL DEAN RD,Other,Other,Offense Date: 11/28/20022<br>THEFT
122057857,"11/02/2022, 12:31:00 AM","12/16/2022, 4:03:39 AM",HOLLYWOOD,MD,20636,45000 Block GRAVES RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/1/20022<br>ASSAULT/DOMESTIC
122061063,"11/28/2022, 8:09:00 PM","12/16/2022, 4:03:53 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,Other,Other,Offense Date: 11/28/20022<br>THEFT
122060345,"11/16/2022, 4:35:00 PM","12/16/2022, 4:03:50 AM",LEONARDTOWN,MD,20650,40800 Block MERCHANTS LN,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/16/20022<br>THEFT
122060467,"11/25/2022, 11:37:00 PM","12/16/2022, 4:03:51 AM",LEONARDTOWN,MD,20650,40800 Block MERCHANTS LN,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/25/20022<br>THEFT
122059904,"11/23/2022, 2:50:00 AM","12/16/2022, 4:03:49 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/22/20022<br>THEFT
