ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
202300130788,"05/24/2023, 1:00:00 AM","05/25/2023, 8:40:56 AM",CHURCHVILLE,MD,.,., HCSO]-UNATTENDED DEATH (NO MURDER),Death,UNATTENDED DEATH (NO MURDER)
202300117696,"05/08/2023, 3:00:00 PM","05/25/2023, 8:40:48 AM",EDGEWOOD,MD,21040,HARFORD SQUARE DR @ CHARLESTOWN DR, HCSO]-PROPERTY-LOST/FOUND/RECOVERED,Other,PROPERTY-LOST/FOUND/RECOVERED
202300116436,"05/09/2023, 5:00:00 AM","05/25/2023, 8:40:55 AM",ABINGDON,MD,.,3100 Block HIDDEN RIDGE TER," HCSO]-FAMILY OFFENSES, NONVIOLENT",Family Offense,"FAMILY OFFENSES, NONVIOLENT"
202300115516,"05/08/2023, 7:21:00 AM","05/25/2023, 8:40:47 AM",EDGEWOOD,MD,.,400 Block SUGARBERRY CT, HCSO]-ASSAULT-OTHER DANGEROUS WEAPON,Assault with Deadly Weapon,ASSAULT-OTHER DANGEROUS WEAPON
202300119041,"05/12/2023, 12:53:00 AM","05/25/2023, 8:40:48 AM",ABERDEEN,MD,.,3600 Block CHURCHVILLE RD, HCSO]-IDENTITY THEFT,Other Theft,IDENTITY THEFT
202300125559,"05/10/2023, 7:00:00 AM","05/25/2023, 8:40:49 AM",FOREST HILL,MD,.,2000 Block GARDEN DR, HCSO]-IDENTITY THEFT,Other Theft,IDENTITY THEFT
202300124458,"05/17/2023, 7:50:00 PM","05/25/2023, 8:40:48 AM",DARLINGTON,MD,.,3500 Block HUGHES RD, HCSO]-ALL OTHER OFFENSES,Other,ALL OTHER OFFENSES
202300117539,"05/10/2023, 1:24:00 PM","05/25/2023, 8:40:55 AM",EDGEWOOD,MD,.,PULASKI HWY & GATEWAY RD, HCSO]-DRUG/NARCOTIC VIOLATIONS,Drugs,DRUG/NARCOTIC VIOLATIONS
202300117022,"05/09/2023, 10:00:00 PM","05/25/2023, 8:40:48 AM",BEL AIR,MD,.,700 Block W MACPHAIL RD, HCSO]-ASSAULT-FIREARM,Assault with Deadly Weapon,ASSAULT-FIREARM
202300113603,"05/06/2023, 2:00:00 AM","05/25/2023, 8:40:45 AM",ABINGDON,MD,.,3500 Block THOMAS POINTE CT, HCSO]-ASSAULT-FIREARM,Assault with Deadly Weapon,ASSAULT-FIREARM
202300111813,"05/04/2023, 12:00:00 AM","05/25/2023, 7:31:04 AM",EDGEWOOD,MD,.,1 Block CARROLL AVE, HCSO]-BURGLARY-RESIDENCE-FORCED,Breaking & Entering,BURGLARY-RESIDENCE-FORCED
202300114464,"05/07/2023, 2:01:00 AM","05/25/2023, 7:31:05 AM",DARLINGTON,MD,.,2300 Block CASTLETON RD, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300115515,"05/08/2023, 7:21:00 AM","05/25/2023, 7:30:55 AM",EDGEWOOD,MD,.,1700 Block VAN BIBBER RD, HCSO]-DRUG/NARCOTIC VIOLATIONS,Drugs,DRUG/NARCOTIC VIOLATIONS
202300112150,"05/04/2023, 2:00:00 AM","05/25/2023, 7:31:04 AM",DARLINGTON,MD,.,900 Block PRIESTFORD RD, HCSO]-SUSPICION,Other,SUSPICION
