ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
202300004997,"02/25/2023, 3:55:49 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,800 Block BEAGLIN PARK DR,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300004996,"02/25/2023, 3:32:49 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,1100 Block HILLCREST AVE,ALARM-ALARM,Other,Alarm
202300004995,"02/25/2023, 2:03:13 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,400 Block E CHURCH ST,THEFT-THEFT,Other,Theft
202300004994,"02/25/2023, 1:57:52 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,2400 Block N SALISBURY BLVD,01050-M/V ACCIDENT,Other,M/V Accident
202300004993,"02/25/2023, 1:21:58 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,700 Block E WILLIAM ST,OPS-OTHER PUBLIC SERVICE,Other,Other Public Service
202300004992,"02/25/2023, 1:13:28 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,600 Block W SALISBURY PKWY,FU-FOLLOWUP INVESTIGATION,Other,Followup Investigation
202300004991,"02/25/2023, 1:00:58 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,200 Block E VINE ST,01050-M/V ACCIDENT,Other,M/V Accident
202300004990,"02/25/2023, 12:59:10 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,400 Block W NAYLOR MILL RD,PO-EX - PARTE ORDER SERVICE,Other,Ex - Parte Order Service
202300004989,"02/25/2023, 12:58:04 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,600 Block W MAIN ST,OTHER-OTHER INCIDENT,Other,Other Incident
202300004988,"02/25/2023, 12:54:28 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,2300 Block N SALISBURY BLVD,JUV-JUVENILE INCIDENT,Other,Juvenile Incident
202300004987,"02/25/2023, 12:35:34 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,2300 Block N SALISBURY BLVD,FU-FOLLOWUP INVESTIGATION,Other,Followup Investigation
202300004986,"02/25/2023, 12:07:31 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,600 Block S SALISBURY BLVD,TRES-TRESPASSING,Other,Trespassing
202300004985,"02/24/2023, 11:53:07 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,300 Block BARCLAY ST,SUSP-SUSPICION,Other,Suspicion
202300004984,"02/24/2023, 11:36:45 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,200 Block MILL WOODS CIR,CHECK-CHECK WELFARE,Other,Check Welfare
202300004983,"02/24/2023, 11:22:34 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,600 Block W SALISBURY PKWY,FU-FOLLOWUP INVESTIGATION,Other,Followup Investigation
202300004982,"02/24/2023, 11:14:51 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,300 Block N DIVISION ST,WARR-WARRANT/SUBPOENA SERVICE,Other,Warrant/Subpoena Service
202300004981,"02/24/2023, 10:26:05 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,500 Block ALABAMA AVE,01096-MENTAL SUBJECT,Emergency,Mental Subject
202300004960,"02/24/2023, 7:25:52 PM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21804,900 Block PROGRESS CIR,OPS-OTHER PUBLIC SERVICE,Other,Other Public Service
202300005072,"02/25/2023, 9:37:50 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,600 Block S SALISBURY BLVD,PAN-PANHANDLING & VAGRANCY,Other,Panhandling & Vagrancy
202300005071,"02/25/2023, 9:33:50 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,N SALISBURY BLVD & PRISCILLA ST,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
